,name,classes,samples_per_class,samples_total,dimensionality,dr_name,dr_learning,dr_transformation,dr_structure,clf_name,clf_accuracy,clf_kappa,clf_balanced_accuracy
30,Olivetti_Faces,40,"{'0': 10, '1': 10, '29': 10, '3': 10, '30': 10, '31': 10, '32': 10, '33': 10, '34': 10, '35': 10, '36': 10, '37': 10, '38': 10, '39': 10, '4': 10, '5': 10, '6': 10, '7': 10, '8': 10, '28': 10, '27': 10, '26': 10, '17': 10, '10': 10, '11': 10, '12': 10, '13': 10, '14': 10, '15': 10, '16': 10, '18': 10, '25': 10, '19': 10, '2': 10, '20': 10, '21': 10, '22': 10, '23': 10, '24': 10, '9': 10}",400,4096,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,MPL Classifier,0.205,0.1869087189976989,0.2431547619047619
31,Olivetti_Faces,40,"{'0': 10, '1': 10, '29': 10, '3': 10, '30': 10, '31': 10, '32': 10, '33': 10, '34': 10, '35': 10, '36': 10, '37': 10, '38': 10, '39': 10, '4': 10, '5': 10, '6': 10, '7': 10, '8': 10, '28': 10, '27': 10, '26': 10, '17': 10, '10': 10, '11': 10, '12': 10, '13': 10, '14': 10, '15': 10, '16': 10, '18': 10, '25': 10, '19': 10, '2': 10, '20': 10, '21': 10, '22': 10, '23': 10, '24': 10, '9': 10}",400,4096,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,Gaussian Process,0.23,0.21062073914603507,0.25473214285714285
32,Olivetti_Faces,40,"{'0': 10, '1': 10, '29': 10, '3': 10, '30': 10, '31': 10, '32': 10, '33': 10, '34': 10, '35': 10, '36': 10, '37': 10, '38': 10, '39': 10, '4': 10, '5': 10, '6': 10, '7': 10, '8': 10, '28': 10, '27': 10, '26': 10, '17': 10, '10': 10, '11': 10, '12': 10, '13': 10, '14': 10, '15': 10, '16': 10, '18': 10, '25': 10, '19': 10, '2': 10, '20': 10, '21': 10, '22': 10, '23': 10, '24': 10, '9': 10}",400,4096,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,Random Forest Classifier,0.22,0.20161723687914235,0.2563690476190476
33,Olivetti_Faces,40,"{'0': 10, '1': 10, '29': 10, '3': 10, '30': 10, '31': 10, '32': 10, '33': 10, '34': 10, '35': 10, '36': 10, '37': 10, '38': 10, '39': 10, '4': 10, '5': 10, '6': 10, '7': 10, '8': 10, '28': 10, '27': 10, '26': 10, '17': 10, '10': 10, '11': 10, '12': 10, '13': 10, '14': 10, '15': 10, '16': 10, '18': 10, '25': 10, '19': 10, '2': 10, '20': 10, '21': 10, '22': 10, '23': 10, '24': 10, '9': 10}",400,4096,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,KNN,0.23,0.21181257517209617,0.24744047619047618
34,Olivetti_Faces,40,"{'0': 10, '1': 10, '29': 10, '3': 10, '30': 10, '31': 10, '32': 10, '33': 10, '34': 10, '35': 10, '36': 10, '37': 10, '38': 10, '39': 10, '4': 10, '5': 10, '6': 10, '7': 10, '8': 10, '28': 10, '27': 10, '26': 10, '17': 10, '10': 10, '11': 10, '12': 10, '13': 10, '14': 10, '15': 10, '16': 10, '18': 10, '25': 10, '19': 10, '2': 10, '20': 10, '21': 10, '22': 10, '23': 10, '24': 10, '9': 10}",400,4096,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,SMV,0.11,0.09412453243085073,0.13458333333333333
35,Olivetti_Faces,40,"{'0': 10, '1': 10, '29': 10, '3': 10, '30': 10, '31': 10, '32': 10, '33': 10, '34': 10, '35': 10, '36': 10, '37': 10, '38': 10, '39': 10, '4': 10, '5': 10, '6': 10, '7': 10, '8': 10, '28': 10, '27': 10, '26': 10, '17': 10, '10': 10, '11': 10, '12': 10, '13': 10, '14': 10, '15': 10, '16': 10, '18': 10, '25': 10, '19': 10, '2': 10, '20': 10, '21': 10, '22': 10, '23': 10, '24': 10, '9': 10}",400,4096,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,Naive Bayes,0.275,0.2581222819135328,0.29315476190476186
36,Olivetti_Faces,40,"{'0': 10, '1': 10, '29': 10, '3': 10, '30': 10, '31': 10, '32': 10, '33': 10, '34': 10, '35': 10, '36': 10, '37': 10, '38': 10, '39': 10, '4': 10, '5': 10, '6': 10, '7': 10, '8': 10, '28': 10, '27': 10, '26': 10, '17': 10, '10': 10, '11': 10, '12': 10, '13': 10, '14': 10, '15': 10, '16': 10, '18': 10, '25': 10, '19': 10, '2': 10, '20': 10, '21': 10, '22': 10, '23': 10, '24': 10, '9': 10}",400,4096,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,Decision Tree,0.25,0.23112409657081334,0.2561904761904762
37,Olivetti_Faces,40,"{'0': 10, '1': 10, '29': 10, '3': 10, '30': 10, '31': 10, '32': 10, '33': 10, '34': 10, '35': 10, '36': 10, '37': 10, '38': 10, '39': 10, '4': 10, '5': 10, '6': 10, '7': 10, '8': 10, '28': 10, '27': 10, '26': 10, '17': 10, '10': 10, '11': 10, '12': 10, '13': 10, '14': 10, '15': 10, '16': 10, '18': 10, '25': 10, '19': 10, '2': 10, '20': 10, '21': 10, '22': 10, '23': 10, '24': 10, '9': 10}",400,4096,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,Quadratic Discriminant,0.26,0.24250179138089878,0.2876190476190476
38,Olivetti_Faces,40,"{'0': 10, '1': 10, '29': 10, '3': 10, '30': 10, '31': 10, '32': 10, '33': 10, '34': 10, '35': 10, '36': 10, '37': 10, '38': 10, '39': 10, '4': 10, '5': 10, '6': 10, '7': 10, '8': 10, '28': 10, '27': 10, '26': 10, '17': 10, '10': 10, '11': 10, '12': 10, '13': 10, '14': 10, '15': 10, '16': 10, '18': 10, '25': 10, '19': 10, '2': 10, '20': 10, '21': 10, '22': 10, '23': 10, '24': 10, '9': 10}",400,4096,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,MPL Classifier,0.215,0.19697202189146346,0.2282738095238095
39,Olivetti_Faces,40,"{'0': 10, '1': 10, '29': 10, '3': 10, '30': 10, '31': 10, '32': 10, '33': 10, '34': 10, '35': 10, '36': 10, '37': 10, '38': 10, '39': 10, '4': 10, '5': 10, '6': 10, '7': 10, '8': 10, '28': 10, '27': 10, '26': 10, '17': 10, '10': 10, '11': 10, '12': 10, '13': 10, '14': 10, '15': 10, '16': 10, '18': 10, '25': 10, '19': 10, '2': 10, '20': 10, '21': 10, '22': 10, '23': 10, '24': 10, '9': 10}",400,4096,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,Gaussian Process,0.23,0.21080277756425037,0.25202380952380954
40,Olivetti_Faces,40,"{'0': 10, '1': 10, '29': 10, '3': 10, '30': 10, '31': 10, '32': 10, '33': 10, '34': 10, '35': 10, '36': 10, '37': 10, '38': 10, '39': 10, '4': 10, '5': 10, '6': 10, '7': 10, '8': 10, '28': 10, '27': 10, '26': 10, '17': 10, '10': 10, '11': 10, '12': 10, '13': 10, '14': 10, '15': 10, '16': 10, '18': 10, '25': 10, '19': 10, '2': 10, '20': 10, '21': 10, '22': 10, '23': 10, '24': 10, '9': 10}",400,4096,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,Random Forest Classifier,0.265,0.24719618989092018,0.2833630952380952
41,digits,10,"{0: 178, 1: 182, 2: 177, 3: 183, 4: 181, 5: 182, 6: 181, 7: 179, 8: 174, 9: 180}",1797,64,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,KNN,0.8943270300333704,0.882548789594487,0.8906785573664768
42,digits,10,"{0: 178, 1: 182, 2: 177, 3: 183, 4: 181, 5: 182, 6: 181, 7: 179, 8: 174, 9: 180}",1797,64,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,SMV,0.8943270300333704,0.8825174459632524,0.889451809241758
43,digits,10,"{0: 178, 1: 182, 2: 177, 3: 183, 4: 181, 5: 182, 6: 181, 7: 179, 8: 174, 9: 180}",1797,64,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,Naive Bayes,0.8698553948832035,0.8553491640663355,0.8656370559012905
44,digits,10,"{0: 178, 1: 182, 2: 177, 3: 183, 4: 181, 5: 182, 6: 181, 7: 179, 8: 174, 9: 180}",1797,64,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,Decision Tree,0.8375973303670745,0.8195317731270719,0.8341891653860328
45,digits,10,"{0: 178, 1: 182, 2: 177, 3: 183, 4: 181, 5: 182, 6: 181, 7: 179, 8: 174, 9: 180}",1797,64,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,Quadratic Discriminant,0.8687430478309233,0.8541136346446081,0.8637652643515434
46,digits,10,"{0: 178, 1: 182, 2: 177, 3: 183, 4: 181, 5: 182, 6: 181, 7: 179, 8: 174, 9: 180}",1797,64,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,MPL Classifier,0.8720800889877642,0.857791319059966,0.8663989877033982
47,digits,10,"{0: 178, 1: 182, 2: 177, 3: 183, 4: 181, 5: 182, 6: 181, 7: 179, 8: 174, 9: 180}",1797,64,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,Gaussian Process,0.8832035595105673,0.870134068912384,0.8776472877851452
48,digits,10,"{0: 178, 1: 182, 2: 177, 3: 183, 4: 181, 5: 182, 6: 181, 7: 179, 8: 174, 9: 180}",1797,64,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,Random Forest Classifier,0.8832035595105673,0.8701774701969995,0.8795574341270204
49,digits,10,"{0: 178, 1: 182, 2: 177, 3: 183, 4: 181, 5: 182, 6: 181, 7: 179, 8: 174, 9: 180}",1797,64,LDAcompNone,learning.unsupervised,transformation.linear,structure.global_structure,KNN,0.9733036707452726,0.9703257483547542,0.9735581805102814
50,digits,10,"{0: 178, 1: 182, 2: 177, 3: 183, 4: 181, 5: 182, 6: 181, 7: 179, 8: 174, 9: 180}",1797,64,LDAcompNone,learning.unsupervised,transformation.linear,structure.global_structure,SMV,0.9744160177975528,0.9715615888210376,0.9745916569294522
51,digits,10,"{0: 178, 1: 182, 2: 177, 3: 183, 4: 181, 5: 182, 6: 181, 7: 179, 8: 174, 9: 180}",1797,64,LDAcompNone,learning.unsupervised,transformation.linear,structure.global_structure,Naive Bayes,0.9621802002224694,0.9579635581483942,0.9626246584434209
52,digits,10,"{0: 178, 1: 182, 2: 177, 3: 183, 4: 181, 5: 182, 6: 181, 7: 179, 8: 174, 9: 180}",1797,64,LDAcompNone,learning.unsupervised,transformation.linear,structure.global_structure,Decision Tree,0.9043381535038932,0.8936874426765562,0.904685773479718
53,digits,10,"{0: 178, 1: 182, 2: 177, 3: 183, 4: 181, 5: 182, 6: 181, 7: 179, 8: 174, 9: 180}",1797,64,LDAcompNone,learning.unsupervised,transformation.linear,structure.global_structure,Quadratic Discriminant,0.9621802002224694,0.9579665641248489,0.9626992994575524
54,digits,10,"{0: 178, 1: 182, 2: 177, 3: 183, 4: 181, 5: 182, 6: 181, 7: 179, 8: 174, 9: 180}",1797,64,LDAcompNone,learning.unsupervised,transformation.linear,structure.global_structure,MPL Classifier,0.96440489432703,0.9604358547315929,0.9648959612261953
55,digits,10,"{0: 178, 1: 182, 2: 177, 3: 183, 4: 181, 5: 182, 6: 181, 7: 179, 8: 174, 9: 180}",1797,64,LDAcompNone,learning.unsupervised,transformation.linear,structure.global_structure,Gaussian Process,0.9710789766407119,0.9678529382639982,0.9711192224168684
56,digits,10,"{0: 178, 1: 182, 2: 177, 3: 183, 4: 181, 5: 182, 6: 181, 7: 179, 8: 174, 9: 180}",1797,64,LDAcompNone,learning.unsupervised,transformation.linear,structure.global_structure,Random Forest Classifier,0.9610678531701891,0.9567246330567964,0.9613912384845881
57,digits,10,"{0: 178, 1: 182, 2: 177, 3: 183, 4: 181, 5: 182, 6: 181, 7: 179, 8: 174, 9: 180}",1797,64,LDA,learning.supervised,transformation.linear,structure.global_structure,KNN,0.6718576195773082,0.635185251417551,0.6721267964601101
58,digits,10,"{0: 178, 1: 182, 2: 177, 3: 183, 4: 181, 5: 182, 6: 181, 7: 179, 8: 174, 9: 180}",1797,64,LDA,learning.supervised,transformation.linear,structure.global_structure,SMV,0.7174638487208009,0.6859785991388498,0.7181935931216084
59,digits,10,"{0: 178, 1: 182, 2: 177, 3: 183, 4: 181, 5: 182, 6: 181, 7: 179, 8: 174, 9: 180}",1797,64,LDA,learning.supervised,transformation.linear,structure.global_structure,Naive Bayes,0.7163515016685206,0.6848051455221419,0.7174976316990886
60,digits,10,"{0: 178, 1: 182, 2: 177, 3: 183, 4: 181, 5: 182, 6: 181, 7: 179, 8: 174, 9: 180}",1797,64,LDA,learning.supervised,transformation.linear,structure.global_structure,Decision Tree,0.6318131256952169,0.5908270252803388,0.631560130854057
61,digits,10,"{0: 178, 1: 182, 2: 177, 3: 183, 4: 181, 5: 182, 6: 181, 7: 179, 8: 174, 9: 180}",1797,64,LDA,learning.supervised,transformation.linear,structure.global_structure,Quadratic Discriminant,0.6985539488320356,0.6650563053618982,0.7006813390777781
62,digits,10,"{0: 178, 1: 182, 2: 177, 3: 183, 4: 181, 5: 182, 6: 181, 7: 179, 8: 174, 9: 180}",1797,64,LDA,learning.supervised,transformation.linear,structure.global_structure,MPL Classifier,0.7018909899888766,0.6687209017734621,0.7034575858844934
63,digits,10,"{0: 178, 1: 182, 2: 177, 3: 183, 4: 181, 5: 182, 6: 181, 7: 179, 8: 174, 9: 180}",1797,64,LDA,learning.supervised,transformation.linear,structure.global_structure,Gaussian Process,0.7130144605116796,0.681071537592093,0.7143682851033359
64,digits,10,"{0: 178, 1: 182, 2: 177, 3: 183, 4: 181, 5: 182, 6: 181, 7: 179, 8: 174, 9: 180}",1797,64,LDA,learning.supervised,transformation.linear,structure.global_structure,Random Forest Classifier,0.6696329254727474,0.6328109313845485,0.6698236085025207
65,digits,10,"{0: 178, 1: 182, 2: 177, 3: 183, 4: 181, 5: 182, 6: 181, 7: 179, 8: 174, 9: 180}",1797,64,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,KNN,0.5595105672969967,0.5107308170153815,0.5620157390313696
66,digits,10,"{0: 178, 1: 182, 2: 177, 3: 183, 4: 181, 5: 182, 6: 181, 7: 179, 8: 174, 9: 180}",1797,64,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,SMV,0.5962180200222469,0.551718264276285,0.6006844861164269
67,digits,10,"{0: 178, 1: 182, 2: 177, 3: 183, 4: 181, 5: 182, 6: 181, 7: 179, 8: 174, 9: 180}",1797,64,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,Naive Bayes,0.5517241379310345,0.5020116257812489,0.5533387250262739
68,digits,10,"{0: 178, 1: 182, 2: 177, 3: 183, 4: 181, 5: 182, 6: 181, 7: 179, 8: 174, 9: 180}",1797,64,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,Decision Tree,0.5083426028921023,0.4534969439905817,0.5077349204667938
69,digits,10,"{0: 178, 1: 182, 2: 177, 3: 183, 4: 181, 5: 182, 6: 181, 7: 179, 8: 174, 9: 180}",1797,64,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,Quadratic Discriminant,0.5617352614015573,0.5131550372893283,0.5633282614108088
70,digits,10,"{0: 178, 1: 182, 2: 177, 3: 183, 4: 181, 5: 182, 6: 181, 7: 179, 8: 174, 9: 180}",1797,64,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,MPL Classifier,0.5850945494994438,0.5392695406531322,0.5894164874818014
71,digits,10,"{0: 178, 1: 182, 2: 177, 3: 183, 4: 181, 5: 182, 6: 181, 7: 179, 8: 174, 9: 180}",1797,64,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,Gaussian Process,0.5895439377085651,0.5443649794042549,0.5942716072964727
72,digits,10,"{0: 178, 1: 182, 2: 177, 3: 183, 4: 181, 5: 182, 6: 181, 7: 179, 8: 174, 9: 180}",1797,64,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,Random Forest Classifier,0.5583982202447163,0.5092032217120398,0.5583083671426984
73,digits,10,"{0: 178, 1: 182, 2: 177, 3: 183, 4: 181, 5: 182, 6: 181, 7: 179, 8: 174, 9: 180}",1797,64,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,KNN,0.39377085650723026,0.32661860022759637,0.3904969547726592
74,digits,10,"{0: 178, 1: 182, 2: 177, 3: 183, 4: 181, 5: 182, 6: 181, 7: 179, 8: 174, 9: 180}",1797,64,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,SMV,0.4271412680756396,0.36342387306563284,0.4237195864824515
75,digits,10,"{0: 178, 1: 182, 2: 177, 3: 183, 4: 181, 5: 182, 6: 181, 7: 179, 8: 174, 9: 180}",1797,64,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,Naive Bayes,0.41601779755283647,0.35122997916128296,0.4133373293016868
76,digits,10,"{0: 178, 1: 182, 2: 177, 3: 183, 4: 181, 5: 182, 6: 181, 7: 179, 8: 174, 9: 180}",1797,64,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,Decision Tree,0.3559510567296997,0.28438524229559403,0.35308878252352127
77,digits,10,"{0: 178, 1: 182, 2: 177, 3: 183, 4: 181, 5: 182, 6: 181, 7: 179, 8: 174, 9: 180}",1797,64,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,Quadratic Discriminant,0.41824249165739713,0.35386845866314864,0.4164213541735367
78,digits,10,"{0: 178, 1: 182, 2: 177, 3: 183, 4: 181, 5: 182, 6: 181, 7: 179, 8: 174, 9: 180}",1797,64,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,MPL Classifier,0.41045606229143494,0.3452897052175383,0.409014515220082
79,digits,10,"{0: 178, 1: 182, 2: 177, 3: 183, 4: 181, 5: 182, 6: 181, 7: 179, 8: 174, 9: 180}",1797,64,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,Gaussian Process,0.4271412680756396,0.363600625148624,0.4243261353364026
80,digits,10,"{0: 178, 1: 182, 2: 177, 3: 183, 4: 181, 5: 182, 6: 181, 7: 179, 8: 174, 9: 180}",1797,64,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,Random Forest Classifier,0.39043381535038935,0.32271923035151373,0.3874842300430323
